redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,site_type,nhs_region
north_staffordshir,north_staffordshir,RLY88,Harplands Hospital,ST4 6RR,England,-2.2083125,53.0004542,E38000175,ST4,Staffordshire,Community,Midlands
the_dudley_group_n,the_dudley_group_n,RNA01,Russells Hall Hospital,DY1 2HQ,England,-2.1185116,52.5029586,E38000046,DY1,Dudley,Acute,Midlands
birmingham_womens,birmingham_womens,RQ301,Birmingham Children's Hospital,B4 6NH,England,-1.8937492,52.4849097,E38000220,B4,Birmingham,Acute,Midlands
midlands_partnersh,midlands_partnersh,RRE11,St George's Hospital,ST16 3AG,England,-2.1105097,52.8109991,E38000173,ST16,Staffordshire,Mental,Midlands
the_royal_orthopae,the_royal_orthopae,RRJ05,Royal Orthopaedic Hospital,B31 2AP,England,-1.9608208,52.421149,E38000220,B31,Birmingham,Community,Midlands
university_hospita,university_hospita,RRK02,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,Acute,Midlands
worcestershire_acu,worcestershire_acu,RWP50,Worcestershire Royal Hospital,WR5 1DD,England,-2.1811534,52.1912052,E38000166,WR5,Worcester,Acute,Midlands
sandwell_and_west,sandwell_and_west,RXK01,Sandwell General Hospital,B71 4HJ,England,-1.9888661,52.5280912,E38000144,B71,Sandwell,Acute,Midlands
sandwell_and_west,sandwell_and_west,RXK02,City Hospital,B18 7QH,England,-1.932501,52.4886423,E38000144,B18,Birmingham,Acute,Midlands
birmingham_and_sol,birmingham_and_sol,RXTC1,B1 Bsmht Hq,B1 3RB,England,-1.9173115,52.4841286,E38000144,B1,Birmingham,Community,Midlands
shrewsbury__telfor,shrewsbury__telfor,RXWAS,Royal Shrewsbury Hospital,SY3 8XQ,England,-2.7936889,52.7092737,E38000147,SY3,Shropshire,Acute,Midlands
coventry__warwicks,coventry__warwicks,RYGHQ,Caludon Centre,CV2 2TE,England,-1.4452332,52.4225547,E38000038,CV2,Coventry,Community,Midlands
birmingham_communi,birmingham_communi,RYW23,Moseley Hall Hospital,B13 8JL,England,-1.8928856,52.4459372,E38000220,B13,Birmingham,Community,Midlands
black_country_heal,black_country_heal,TAJ52,Penn Hospital,WV4 5HN,England,NA,NA,E38000210,WV4,Wolverhampton,Mental,Midlands
ni_southern_trust,ni_southern_trust,ZT003,Southern Health & Social Care Trust,BT63 5QQ,Northern Ireland,-6.410234699999999,54.4334842,ZB001,BT63,Craigavon,Acute,Northern Ireland
weston_area_health,weston_area_health,RA7C2,Weston General Hospital,BS23 4TQ,England,-2.971405,51.3223309,E38000222,BS23,North Somerset,Acute,South West
yeovil_district_ho,yeovil_district_ho,RA430,Yeovil District Hospital,BA21 4AT,England,-2.6347126,50.9448354,E38000150,BA21,South Somerset,Acute,South West
university_hospitab,university_hospitab,RA701,Bristol Royal Infirmary,BS2 8HW,England,-2.5961402,51.4591818,E38000222,BS2,Bristol,Acute,South West
university_hospitab,university_hospitab,RA707,St Michael's Hospital,BS2 8EG,England,-2.5993925,51.4591292,E38000222,BS2,Bristol,Community,South West
university_hospitab,university_hospitab,RA723,Bristol Royal Hospital For Children,BS2 8BJ,England,-2.5973305,51.457746,E38000222,BS2,Bristol,Acute,South West
torbay_and_south_d,torbay_and_south_d,RA901,Torbay Hospital,TQ2 7AA,England,-3.5538192,50.4823025,E38000230,TQ2,Torbay,Acute,South West
musgrove_park_hosp,musgrove_park_hosp,RBA11,Musgrove Park Hospital,TA1 5DA,England,-3.1217022,51.0115686,E38000150,TA1,Somerset,Acute,South West
dorset_county_hosp,dorset_county_hosp,RBD01,Dorset County Hospital,DT1 2JY,England,-2.4469342,50.7129311,E38000045,DT1,West Dorset,Acute,South West
northern_devon_hea,northern_devon_hea,RBZ12,North Devon District Hospital,EX31 4JB,England,-4.0504544,51.0921658,E38000230,EX31,Exeter,Acute,South West
royal_united_hospi,royal_united_hospi,RD130,,BA1 3NG,England,-2.391191,51.39284,E38000009,BA1,Bath and North East Somerset,Acute,South West
poole_hospital_nhs,poole_hospital_nhs,RD300,Poole General Hospital,BH15 2JB,England,-1.9731095,50.7219772,E38000045,BH15,Poole,Acute,South West
dorset_healthcare,dorset_healthcare,RDY10,St Ann's Hospital,BH13 7LN,England,-1.9281087,50.6991514,E38000045,BH13,Poole,NA,South West
dorset_healthcare,dorset_healthcare,RDY22,Alderney Hospital,BH12 4NB,England,-1.9409733,50.7496983,E38000045,BH12,Poole,Community,South West
dorset_healthcare,dorset_healthcare,RDYEF,Weymouth Community Hospital,DT4 7TB,England,-2.4510085,50.6210254,E38000045,DT4,Weymouth and Portland,Community,South West
dorset_healthcare,dorset_healthcare,RDYEJ,Bridport Community Hospital,DT6 5DR,England,-2.7699286,50.74159419999999,E38000045,DT6,West Dorset,Community,South West
dorset_healthcare,dorset_healthcare,RDYER,Blandford Community Hospital,DT11 7DD,England,-2.1679794,50.8630629,E38000045,DT11,North Dorset,Community,South West
dorset_healthcare,dorset_healthcare,RDYEY,Westminster Memorial Hospital,SP7 8BD,England,-2.2001447,51.0047144,E38000045,SP7,North Dorset,Community,South West
dorset_healthcare,dorset_healthcare,RDYFC,Yeatman Hospital,DT9 3JU,England,-2.519840400000001,50.9496581,E38000045,DT9,West Dorset,NA,South West
dorset_healthcare,dorset_healthcare,RDYFE,Victoria Hospital W'borne,BH21 1ER,England,-1.9959109,50.80218619999999,E38000045,BH21,East Dorset,Community,South West
dorset_healthcare,dorset_healthcare,RDYFF,Swanage Communtiy Hospital,BH19 2ES,England,-1.9612068,50.6054982,E38000045,BH19,Purbeck,NA,South West
dorset_healthcare,dorset_healthcare,RDYFX,Nightingale House,BH4 8EW,England,-1.9044122,50.716715,E38000045,BH4,Bournemouth,NA,South West
royal_bournemouth,royal_bournemouth,RDZ20,Royal Bournemouth General Hospital,BH7 7DW,England,-1.8205121,50.74747170000001,E38000045,BH7,Bournemouth,Acute,South West
royal_cornwall,royal_cornwall,REF12,Royal Cornwall Hospital (Treliske),TR1 3LJ,England,-5.0915107,50.26667519999999,E38000089,TR1,Cornwall,Acute,South West
royal_devon_and_ex,royal_devon_and_ex,RH801,Royal Devon & Exeter Hospital,EX2 5DW,England,-3.506694,50.7166919,E38000230,EX2,Exeter,Acute,South West
cornwall_partnersh,cornwall_partnersh,RJ827,Trengweath,TR15 2SP,England,-5.2290902,50.2323987,E38000089,TR15,Cornwall,Community,South West
university_hospita,university_hospita,RK950,Derriford Hospital,PL6 8DH,England,-4.1137121,50.4167067,E38000230,PL6,Plymouth,Acute,South West
NA,NA,RM325,Wythenshawe Hospital,M23 9LT,England,-2.293183,53.3879381,E38000217,M23,Manchester,Acute,North West
great_western_nhs,great_western_nhs,RN325,The Great Western Hospital,SN3 6BB,England,-1.7271878,51.5385289,E38000181,SN3,Swindon,Acute,South West
nihr_team_wessex,nihr_team_wessex,RNZ02,Salisbury District Hospital,SP2 8BJ,England,-1.7898133,51.0439403,E38000206,SP2,Wiltshire,Acute,South West
gloucester_royal_h,gloucester_royal_h,RTE03,Gloucestershire Royal Hospital,GL1 3NN,England,-2.2320692,51.8663861,E38000062,GL1,Gloucester,Acute,South West
gloucestershire_he,gloucestershire_he,RTQ01,Charlton Lane Site,GL53 9DZ,England,-2.0736735,51.8810586,E38000062,GL53,Tewkesbury,Community,South West
gloucestershire_he,gloucestershire_he,RTQ02,Wotton Lawn Hospital,GL1 3PX,England,-2.2257932,51.8659756,E38000062,GL1,Gloucester,Community,South West
gloucestershire_he,gloucestershire_he,RTQ04,Stroud General Hospital,GL5 2HY,England,-2.2081315,51.74302729999999,E38000062,GL5,Stroud,Community,South West
gloucestershire_he,gloucestershire_he,RTQ19,Lydney Hospital,GL15 5JE,England,-2.5368973,51.7273189,E38000062,GL15,Gloucester,NA,South West
gloucestershire_he,gloucestershire_he,RTQ21,Cirencester Hospital,GL7 1UY,England,-1.9754546,51.7123874,E38000062,GL7,Cotswold,Community,South West
gloucestershire_he,gloucestershire_he,RTQ29,North Cotswold Hospital,GL56 0DS,England,-1.7059458,51.9835644,E38000062,GL56,Tewkesbury,NA,South West
gloucestershire_he,gloucestershire_he,RTQ42,Vale Community Hospital,GL11 4BA,England,-2.3533642,51.68804739999999,E38000062,GL11,Stroud,NA,South West
gloucestershire_he,gloucestershire_he,RTQ85,Dilke Memorial Hospital,GL14 3HX,England,-2.5198641,51.8112129,E38000062,GL14,Gloucester,Community,South West
gloucestershire_he,gloucestershire_he,RTQ87,Tewkesbury General Hospital,GL20 5QN,England,-2.1524708,51.99215599999999,E38000062,GL20,Tewkesbury,Community,South West
southmead_hospital,southmead_hospital,RVJ01,Southmead Hospital,BS10 5NB,England,-2.5910158,51.4948056,E38000222,BS10,Bristol,Acute,South West
avon_and_wiltshire,avon_and_wiltshire,RVN3Q,Blackberry Hill Hospital,BS16 2EW,England,-2.5388333,51.4831432,E38000222,BS16,Bristol,Mental,South West
devon_partnership,devon_partnership,RWV62,Wonford House,EX2 5AF,England,-3.5063121,50.7153838,E38000230,EX2,Exeter,Community,South West
east_and_north_her,NA,RWH010,Lister Hospital,SG1 4AB,England,-0.2127027,51.9246176,E38000049,SG1,Stevenage,Acute,East of England
barking_havering_a,barking_havering_a,EF4QH,Queen's Hospital,RM7 0AG,England,0.1790579,51.56864849999999,E38000077,RM7,Havering,Acute,London
kings_college_hosp,kings_college_hosp,R1Z01,King's College Hospital (Denmark Hill),SE5 9RS,England,-0.0938899,51.4680779,E38000092,SE5,Lambeth,Acute,London
guys_and_st_thomas,guys_and_st_thomas,R122,St Thomas' Hospital,SE1 7EH,England,-0.1188797,51.4979597,E38000092,SE1,Southwark,Acute,London
barking_havering_a,barking_havering_a,RD4QH,Queen's Hospital,RM7 0AG,England,0.1790579,51.56864849999999,E38000077,RM7,Havering,Acute,London
barking_havering_a,NA,RF4QH2,Queen's Hospital,RM7 0AG,England,0.1790579,51.56864849999999,E38000077,RM7,Havering,Acute,London
barking_havering_a,NA,RF4QH5,Queen's Hospital,RM7 0AG,England,0.1790579,51.56864849999999,E38000077,RM7,Havering,Acute,London
barking_havering_a,barking_havering_a,RFQ4H,Queen's Hospital,RM7 0AG,England,0.1790579,51.56864849999999,E38000077,RM7,Havering,Acute,London
guys_and_st_thomas,guys_and_st_thomas,R,St Thomas' Hospital,SE1 7EH,England,-0.1188797,51.4979597,E38000092,SE1,Southwark,Acute,London
guys_and_st_thomas,NA,RJ1220,St Thomas' Hospital,SE1 7EH,England,-0.1188797,51.4979597,E38000092,SE1,Southwark,Acute,London
guys_and_st_thomas,NA,RJ1229,St Thomas' Hospital,SE1 7EH,England,-0.1188797,51.4979597,E38000092,SE1,Southwark,Acute,London
guys_and_st_thomas,guys_and_st_thomas,RJI22,St Thomas' Hospital,SE1 7EH,England,-0.1188797,51.4979597,E38000092,SE1,Southwark,Acute,London
kings_college_hosp,kings_college_hosp,RJZ,King's College Hospital (Denmark Hill),SE5 9RS,England,-0.0938899,51.4680779,E38000092,SE5,Lambeth,Acute,London
barking_havering_a,barking_havering_a,RM4QH,Queen's Hospital,RM7 0AG,England,0.1790579,51.56864849999999,E38000077,RM7,Havering,Acute,London
the_royal_marsden,the_royal_marsden,RYP01,The Royal Marsden Hospital (Surrey),SW3 6JJ,England,-0.1725408,51.49056179999999,E38000202,SW3,Kensington and Chelsea,Acute,London
bradford_teaching,bradford_teaching,PAE01,Bradford Royal Infirmary,BD9 6RJ,England,-1.7946997,53.80599489999999,E38000019,BD9,Bradford,Acute,North East and Yorkshire
salford_royal_nhsf,salford_royal_nhsf,EM301,Salford Royal,M6 8HD,England,-2.3234233,53.4875616,E38000143,M6,Salford,Acute,North West
the_royal_oldham_h,the_royal_oldham_h,R603,Royal Oldham Hospital,OL1 2JH,England,-2.1218284,53.5532642,E38000135,OL1,Oldham,Acute,North West
wirral_university,wirral_university,RBLI4,Arrowe Park Hospital,CH49 5PE,England,-3.0968145,53.36963979999999,E38000208,CH49,Wirral,Acute,North West
aintree_university,NA,REM,University Hospital Aintree,L9 7AL,England,-2.9311029,53.4663384,E38000101,L9,Liverpool,Acute,North West
aintree_university,NA,REM200,University Hospital Aintree,L9 7AL,England,-2.9311029,53.4663384,E38000101,L9,Liverpool,Acute,North West
stockport_nhsft,stockport_nhsft,RJW09,Stepping Hill Hospital,SK2 7JE,England,-2.1320187,53.38379450000001,E38000174,SK2,Stockport,Acute,North West
wirral_university,wirral_university,RLB14,Arrowe Park Hospital,CH49 5PE,England,-3.0968145,53.36963979999999,E38000208,CH49,Wirral,Acute,North West
salford_royal_nhsf,salford_royal_nhsf,RN301,Salford Royal,M6 8HD,England,-2.3234233,53.4875616,E38000143,M6,Salford,Acute,North West
whiston_hospital,whiston_hospital,RNB01,Whiston Hospital,L35 5DR,England,-2.7849529,53.420485,E38000091,L35,Knowsley,Acute,North West
royal_preston_hosp,royal_preston_hosp,RNX02,Royal Preston Hospital,PR2 9HT,England,-2.704496,53.79086,E38000227,PR2,Preston,Acute,North West
wirral_university,wirral_university,RRL14,Arrowe Park Hospital,CH49 5PE,England,-3.0968145,53.36963979999999,E38000208,CH49,Wirral,Acute,North West
the_royal_oldham_h,the_royal_oldham_h,RW063,Royal Oldham Hospital,OL1 2JH,England,-2.1218284,53.5532642,E38000135,OL1,Oldham,Acute,North West
royal_preston_hosp,royal_preston_hosp,RXB02,Royal Preston Hospital,PR2 9HT,England,-2.704496,53.79086,E38000227,PR2,Preston,Community,North West
royal_preston_hosp,royal_preston_hosp,RXV02,Royal Preston Hospital,PR2 9HT,England,-2.704496,53.79086,E38000227,PR2,Preston,Community,North West
nhs_ayrshire_and_a,NA,A103H0,University Hospital Crosshouse,KA2 0BE,Scotland,-4.539388499999999,55.6139385,S08000015,KA2,East Ayrshire,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L160H,University Hospital Monklands,ML6 0JS,Scotland,-3.9995873,55.8658781,S08000032,ML6,North Lanarkshire,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L196H,University Hospital Monklands,ML6 0JS,Scotland,-3.9995873,55.8658781,S08000032,ML6,North Lanarkshire,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L308,University Hospital Monklands,ML6 0JS,Scotland,-3.9995873,55.8658781,S08000032,ML6,North Lanarkshire,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L1006,University Hospital Monklands,ML6 0JS,Scotland,-3.9995873,55.8658781,S08000032,ML6,North Lanarkshire,Acute,Scotland
aberdeen_royal_inf,aberdeen_royal_inf,NH101,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.137269,57.1547,S08000020,AB25,Aberdeen,Acute,Scotland
medway_nhsft,medway_nhsft,0382,Medway Maritime Hospital,ME7 5NY,England,0.5420905,51.37986129999999,E38000104,ME7,Medway,Acute,South East
frimley_health_nhs,frimley_health_nhs,RDU050,Frimley Park Hospital,GU16 7UJ,England,-0.7420112,51.3196658,E38000178,GU16,Surrey Heath,Acute,South East
royal_berkshire_ho,royal_berkshire_ho,RH,Royal Berkshire Hospital,RG1 5AN,England,-0.9593095,51.4510228,E38000221,RG1,Berkshire,Acute,South East
royal_berkshire_ho,NA,RHW012,Royal Berkshire Hospital,RG1 5AN,England,-0.9593095,51.4510228,E38000221,RG1,Berkshire,Acute,South East
betsi_cadwaladr_un,betsi_cadwaladr_un,7AIAU,Ysbyty Glan Clwyd,LL18 5UJ,Wales,-3.4963472,53.2717718,W11000023,LL18,Conwy,Acute,Wales
glan_clwyd_hospita,glan_clwyd_hospita,71A1A,Ysbyty Glan Clwyd,LL18 5UJ,Wales,-3.4963472,53.2717718,W11000023,LL18,Conwy,Acute,Wales
withybush_general,withybush_general,BL1FW,Withybush General Hospital,SA61 2PZ,Wales,-4.965279199999999,51.8127333,W11000025,SA61,Pembrokeshire,Acute,Wales
walsall_healthcare,walsall_healthcare,RBK,Manor Hospital,WS2 9PS,England,-1.9989182,52.5823456,E38000191,WS2,Walsall,Acute,Midlands
worcestershire_acu,worcestershire_acu,WRP50,Worcestershire Royal Hospital,WR5 1DD,England,-2.1811534,52.1912052,E38000166,WR5,Worcester,Acute,Midlands
royal_united_hospi,royal_united_hospi,130,,BA1 3NG,England,-2.391191,51.39284,E38000009,BA1,Bath and North East Somerset,Acute,South West
torbay_and_south_d,torbay_and_south_d,RA009,Torbay Hospital,TQ2 7AA,England,-3.5538192,50.4823025,E38000230,TQ2,Torbay,Acute,South West
torbay_and_south_d,torbay_and_south_d,RA310,Torbay Hospital,TQ2 7AA,England,-3.5538192,50.4823025,E38000230,TQ2,Torbay,Acute,South West
weston_area_health,weston_area_health,RA7C7,Weston General Hospital,BS23 4TQ,England,-2.971405,51.3223309,E38000222,BS23,North Somerset,Acute,South West
torbay_and_south_d,torbay_and_south_d,RA910,Torbay Hospital,TQ2 7AA,England,-3.5538192,50.4823025,E38000230,TQ2,Torbay,Acute,South West
northern_devon_hea,northern_devon_hea,RBZ,North Devon District Hospital,EX31 4JB,England,-4.0504544,51.0921658,E38000230,EX31,Exeter,Acute,South West
royal_united_hospi,royal_united_hospi,RD120,,BA1 3NG,England,-2.391191,51.39284,E38000009,BA1,Bath and North East Somerset,Acute,South West
royal_bournemouth,NA,RDZ0,Royal Bournemouth General Hospital,BH7 7DW,England,-1.8205121,50.74747170000001,E38000045,BH7,Bournemouth,Acute,South West
gloucester_royal_h,gloucester_royal_h,RET03,Gloucestershire Royal Hospital,GL1 3NN,England,-2.2320692,51.8663861,E38000062,GL1,Gloucester,Acute,South West
sherwood_forest_ho,NA,D0056,King's Mill Hospital,NG17 4JL,England,-1.2335786,53.13457320000001,E38000103,NG17,Ashfield,Acute,Midlands
sherwood_forest_ho,sherwood_forest_ho,KR5BC,King's Mill Hospital,NG17 4JL,England,-1.2335786,53.13457320000001,E38000103,NG17,Ashfield,Acute,Midlands
university_hospitab,NA,RWEAA3,Leicester Royal Infirmary,LE1 5WW,England,-1.1359527,52.6268003,E38000097,LE1,Leicester,Acute,Midlands
east_suffolk_and_n,east_suffolk_and_n,RDDE4,Colchester General Hospital,CO4 5JL,England,0.8997715,51.91029,E38000117,CO4,Colchester,Acute,East of England
james_paget_univer,NA,RG075,James Paget University Hospital,NR31 6LA,England,1.7180035,52.5616974,E38000063,NR31,Norfolk,Acute,East of England
james_paget_univer,james_paget_univer,RPG75,James Paget University Hospital,NR31 6LA,England,1.7180035,52.5616974,E38000063,NR31,Norfolk,Acute,East of England
the_queen_elizabet,the_queen_elizabet,RXC70,The Queen Elizabeth Hospital,PE30 4ET,England,0.446694,52.7566298,E38000203,PE30,West Norfolk,Acute,East of England
imperial_college_h,imperial_college_h,RJY01,St Mary's Hospital,W2 1NY,England,-0.1735446,51.516971,E38000202,W2,Westminster,Acute,London
central_and_north,central_and_north,RV3CA,Northwick Park Hospital,HA1 3UJ,England,-0.3220147,51.5754086,E38000020,HA1,Harrow,Acute,London
imperial_college_h,NA,RY01,St Mary's Hospital,W2 1NY,England,-0.1735446,51.516971,E38000202,W2,Westminster,Acute,London
north_cumbria_inte,north_cumbria_inte,NCCIC,Cumberland Infirmary,CA2 7HY,England,-2.9577955,54.8965043,E38000215,CA2,Carlisle,Acute,North East and Yorkshire
barnsley_hospital,barnsley_hospital,RFFFA,Barnsley Hospital,S75 2EP,England,-1.4994944,53.5591496,E38000006,S75,Barnsley,Acute,North East and Yorkshire
west_cumberland_ho,west_cumberland_ho,RNBBX,West Cumberland Hospital,CA28 8JG,England,-3.5631756,54.5302041,E38000215,CA28,Copeland,Acute,North East and Yorkshire
doncaster_and_bass,NA,RP5DR0,Doncaster Royal Infirmary,DN2 5LT,England,-1.1089416,53.5308046,E38000044,DN2,Doncaster,Acute,North East and Yorkshire
leeds_teaching_hos,leeds_teaching_hos,RR,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
leeds_teaching_hos,leeds_teaching_hos,RR13,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
leeds_teaching_hos,leeds_teaching_hos,RR183,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
leeds_teaching_hos,leeds_teaching_hos,RR81,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
leeds_teaching_hos,NA,RR8136,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
leeds_teaching_hos,leeds_teaching_hos,RR831,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
leeds_teaching_hos,leeds_teaching_hos,RR8813,St James's University Hospital,LS9 7TF,England,-1.5203626,53.8068853,E38000225,LS9,Leeds,Acute,North East and Yorkshire
south_tees_hospita,south_tees_hospita,RTRTA,The James Cook University Hospital,TS4 3BW,England,-1.2148194,54.551768,E38000162,TS4,Middlesbrough,Acute,North East and Yorkshire
bradford_district,NA,TAD170,Lynfield Mount Hospital,BD9 6DP,England,-1.8053571,53.8097426,E38000019,BD9,Bradford,Mental,North East and Yorkshire
manchester_univers,manchester_univers,R0A0,Manchester Royal Infirmary,M13 9WL,England,-2.2277094,53.4624524,E38000217,M13,Manchester,Acute,North West
royal_liverpool__b,NA,RBQHQ0,Royal Liverpool University Hospital,L7 8XP,England,-2.9648086,53.409523,E38000101,L7,Liverpool,Acute,North West
wrightington_wigan,NA,RRF021,Royal Albert Edward Infirmary,WN1 2NN,England,-2.6290904,53.55775449999999,E38000205,WN1,Wigan,Acute,North West
university_hospita,NA,RTX,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,Acute,Midlands
north_west_borough,north_west_borough,RVT33,Hollins Park,WA2 8WA,England,-2.6068619,53.4295323,E38000194,WA2,Warrington,Community,North West
warrington_and_hal,warrington_and_hal,RWHHH,Warrington Hospital,WA5 1QG,England,-2.6107166,53.393989,E38000194,WA5,Warrington,Acute,North West
queen_elizabeth_uh,queen_elizabeth_uh,G404H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3381034,55.86264079999999,S08000031,G51,Glasgow,Acute,Scotland
queen_elizabeth_uh,queen_elizabeth_uh,G450H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3381034,55.86264079999999,S08000031,G51,Glasgow,Acute,Scotland
queen_elizabeth_uh,queen_elizabeth_uh,GN405,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3381034,55.86264079999999,S08000031,G51,Glasgow,Acute,Scotland
nhs_lothian,nhs_lothian,S115H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,-3.1359398,55.9217543,S08000024,EH16,Edinburgh,Acute,Scotland
nhs_lothian,nhs_lothian,S413H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,-3.1359398,55.9217543,S08000024,EH16,Edinburgh,Acute,Scotland
east_kent_hospital,east_kent_hospital,RV009,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9162398,51.1414898,E38000002,TN24,Ashford,Acute,South East
east_kent_hospital,east_kent_hospital,RVVKIC,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9162398,51.1414898,E38000002,TN24,Ashford,Acute,South East
east_sussex_health,east_sussex_health,RXC1,Eastbourne District General Hospital,BN21 2UD,England,0.2711358,50.7869635,E38000055,BN21,Eastbourne,Acute,South East
cardiff_and_vale_u,cardiff_and_vale_u,7A4HI,University Hospital Of Wales,CF14 4XW,Wales,-3.1893688,51.5067653,W11000029,CF14,Cardiff,Acute,Wales
birmingham_womens,birmingham_womens,RG301,Birmingham Children's Hospital,B4 6NH,England,-1.8937492,52.4849097,E38000220,B4,Birmingham,Acute,Midlands
black_country_heal,NA,TAJ520,Penn Hospital,WV4 5HN,England,-95.9917164,36.1511407,E38000210,WV4,Wolverhampton,Mental,Midlands
university_hospitab,NA,RA7230,Leicester Royal Infirmary,LE1 5WW,England,-1.1359527,52.6268003,E38000097,LE1,Leicester,Acute,Midlands
